"sample","module_number","module","ID","Term","Ont","N","DE","P.DE","type"
"B10_int","2","blue","GO:0044089","positive regulation of cellular component biogenesis","BP",47,5,0.00185706478621122,"GOTerms"
"B10_int","2","blue","GO:0007166","cell surface receptor signaling pathway","BP",270,13,0.00189728458675733,"GOTerms"
"B10_int","2","blue","GO:0010646","regulation of cell communication","BP",270,13,0.00189728458675733,"GOTerms"
"B10_int","2","blue","GO:0051171","regulation of nitrogen compound metabolic process","BP",591,22,0.00190136447101555,"GOTerms"
"B10_int","2","blue","GO:1903506","regulation of nucleic acid-templated transcription","BP",372,16,0.00191642288406076,"GOTerms"
"B10_int","2","blue","GO:2001141","regulation of RNA biosynthetic process","BP",372,16,0.00191642288406076,"GOTerms"
"B10_int","2","blue","GO:0006355","regulation of transcription, DNA-templated","BP",372,16,0.00191642288406076,"GOTerms"
"B10_int","2","blue","GO:0051128","regulation of cellular component organization","BP",207,11,0.00194601115212576,"GOTerms"
"B10_int","2","blue","GO:0051130","positive regulation of cellular component organization","BP",94,7,0.00200262017469486,"GOTerms"
"B10_int","2","blue","GO:0023051","regulation of signaling","BP",272,13,0.00202464440360475,"GOTerms"
"B10_int","2","blue","GO:0031323","regulation of cellular metabolic process","BP",633,23,0.00205502047589445,"GOTerms"
"B10_int","2","blue","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",4,2,0.00208017175596445,"GOTerms"
"B10_int","2","blue","GO:0030318","melanocyte differentiation","BP",4,2,0.00208017175596445,"GOTerms"
"B10_int","2","blue","GO:0050931","pigment cell differentiation","BP",4,2,0.00208017175596445,"GOTerms"
"B10_int","2","blue","GO:0006139","nucleobase-containing compound metabolic process","BP",634,23,0.00209674132513641,"GOTerms"
"B10_int","2","blue","GO:0060255","regulation of macromolecule metabolic process","BP",636,23,0.0021823547391671,"GOTerms"
"B10_int","2","blue","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","BP",151,9,0.00228765700408457,"GOTerms"
"B10_int","2","blue","GO:0080090","regulation of primary metabolic process","BP",600,22,0.00229216066132028,"GOTerms"
"B10_int","2","blue","GO:2000026","regulation of multicellular organismal development","BP",123,8,0.00231079866498657,"GOTerms"
"B10_int","2","blue","GO:0007165","signal transduction","BP",488,19,0.00233899091220594,"GOTerms"
"B10_int","2","blue","GO:0019222","regulation of metabolic process","BP",681,24,0.00245902817571475,"GOTerms"
"B10_int","2","blue","GO:0006342","chromatin silencing","BP",15,3,0.00256232645640062,"GOTerms"
"B10_int","2","blue","GO:0045814","negative regulation of gene expression, epigenetic","BP",15,3,0.00256232645640062,"GOTerms"
"B10_int","2","blue","GO:0097659","nucleic acid-templated transcription","BP",383,16,0.0025661601505681,"GOTerms"
"B10_int","2","blue","GO:0006351","transcription, DNA-templated","BP",383,16,0.0025661601505681,"GOTerms"
"B10_int","2","blue","GO:0032774","RNA biosynthetic process","BP",384,16,0.00263336878326601,"GOTerms"
"B10_int","2","blue","GO:0048519","negative regulation of biological process","BP",494,19,0.00267921184599262,"GOTerms"
"B10_int","2","blue","GO:0009893","positive regulation of metabolic process","BP",351,15,0.00279872600341018,"GOTerms"
"B10_int","2","blue","GO:0007167","enzyme linked receptor protein signaling pathway","BP",127,8,0.00282031332417963,"GOTerms"
"B10_int","2","blue","GO:0051094","positive regulation of developmental process","BP",127,8,0.00282031332417963,"GOTerms"
"B10_int","2","blue","GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",423,17,0.00284291150037809,"GOTerms"
"B10_int","2","blue","GO:2000113","negative regulation of cellular macromolecule biosynthetic process","BP",156,9,0.00285081495413418,"GOTerms"
"B10_int","2","blue","GO:0031399","regulation of protein modification process","BP",156,9,0.00285081495413418,"GOTerms"
"B10_int","2","blue","GO:0046483","heterocycle metabolic process","BP",650,23,0.00286925817875288,"GOTerms"
"B10_int","2","blue","GO:0022603","regulation of anatomical structure morphogenesis","BP",75,6,0.00290584125426659,"GOTerms"
"B10_int","2","blue","GO:0010558","negative regulation of macromolecule biosynthetic process","BP",157,9,0.00297557963947277,"GOTerms"
"B10_int","2","blue","GO:0031325","positive regulation of cellular metabolic process","BP",319,14,0.0030223306990415,"GOTerms"
"B10_int","2","blue","GO:1903507","negative regulation of nucleic acid-templated transcription","BP",129,8,0.00310592682499783,"GOTerms"
"B10_int","2","blue","GO:1902679","negative regulation of RNA biosynthetic process","BP",129,8,0.00310592682499783,"GOTerms"
"B10_int","2","blue","GO:0045892","negative regulation of transcription, DNA-templated","BP",129,8,0.00310592682499783,"GOTerms"
"B10_int","2","blue","GO:0000122","negative regulation of transcription by RNA polymerase II","BP",76,6,0.00310608154009877,"GOTerms"
"B10_int","2","blue","GO:0048523","negative regulation of cellular process","BP",466,18,0.00329305940870704,"GOTerms"
"B10_int","2","blue","GO:0010604","positive regulation of macromolecule metabolic process","BP",323,14,0.00337931508570593,"GOTerms"
"B10_int","2","blue","GO:0007398","ectoderm development","BP",5,2,0.00342375924255202,"GOTerms"
"B10_int","2","blue","GO:0021782","glial cell development","BP",5,2,0.00342375924255202,"GOTerms"
"B10_int","2","blue","GO:0048008","platelet-derived growth factor receptor signaling pathway","BP",5,2,0.00342375924255202,"GOTerms"
"B10_int","2","blue","GO:0006725","cellular aromatic compound metabolic process","BP",660,23,0.00346514019027009,"GOTerms"
"B10_int","2","blue","GO:0031327","negative regulation of cellular biosynthetic process","BP",161,9,0.0035184041362387,"GOTerms"
"B10_int","2","blue","GO:0051093","negative regulation of developmental process","BP",78,6,0.00353724861886424,"GOTerms"
"B10_int","2","blue","GO:0009890","negative regulation of biosynthetic process","BP",162,9,0.00366556384698402,"GOTerms"
"B10_int","2","blue","GO:0002253","activation of immune response","BP",17,3,0.00372410543678544,"GOTerms"
"B10_int","2","blue","GO:0043408","regulation of MAPK cascade","BP",55,5,0.00372760249456654,"GOTerms"
"B10_int","2","blue","GO:0048646","anatomical structure formation involved in morphogenesis","BP",134,8,0.00391877084947727,"GOTerms"
"B10_int","2","blue","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","BP",81,6,0.00426538175883674,"GOTerms"
"B10_int","2","blue","GO:0051173","positive regulation of nitrogen compound metabolic process","BP",297,13,0.00430320967953071,"GOTerms"
"B10_int","2","blue","GO:0060491","regulation of cell projection assembly","BP",18,3,0.0044071395252928,"GOTerms"
"B10_int","2","blue","GO:0040029","regulation of gene expression, epigenetic","BP",18,3,0.0044071395252928,"GOTerms"
"B10_int","2","blue","GO:0120032","regulation of plasma membrane bounded cell projection assembly","BP",18,3,0.0044071395252928,"GOTerms"
"B10_int","2","blue","GO:0035295","tube development","BP",109,7,0.00459600934144617,"GOTerms"
"B10_int","2","blue","GO:0040011","locomotion","BP",168,9,0.00465283248492609,"GOTerms"
"B10_int","2","blue","GO:0006325","chromatin organization","BP",110,7,0.00483134822849975,"GOTerms"
"B10_int","2","blue","GO:0023052","signaling","BP",524,19,0.00506631439744781,"GOTerms"
"B10_int","2","blue","GO:0048066","developmental pigmentation","BP",6,2,0.00507175405317187,"GOTerms"
"B10_int","2","blue","GO:0001702","gastrulation with mouth forming second","BP",6,2,0.00507175405317187,"GOTerms"
"B10_int","2","blue","GO:0051491","positive regulation of filopodium assembly","BP",6,2,0.00507175405317187,"GOTerms"
"B10_int","2","blue","GO:0014015","positive regulation of gliogenesis","BP",6,2,0.00507175405317187,"GOTerms"
"B10_int","2","blue","GO:0001501","skeletal system development","BP",84,6,0.00509869394824182,"GOTerms"
"B10_int","2","blue","GO:0050790","regulation of catalytic activity","BP",235,11,0.00512722943593246,"GOTerms"
"B10_int","2","blue","GO:0032268","regulation of cellular protein metabolic process","BP",235,11,0.00512722943593246,"GOTerms"
"B10_int","2","blue","GO:0097549","chromatin organization involved in negative regulation of transcription","BP",19,3,0.00516118893457699,"GOTerms"
"B10_int","2","blue","GO:0034401","chromatin organization involved in regulation of transcription","BP",19,3,0.00516118893457699,"GOTerms"
"B10_int","2","blue","GO:0045765","regulation of angiogenesis","BP",19,3,0.00516118893457699,"GOTerms"
"B10_int","2","blue","GO:0000165","MAPK cascade","BP",61,5,0.00581877874726173,"GOTerms"
"B10_int","2","blue","GO:0007154","cell communication","BP",531,19,0.00582283044564932,"GOTerms"
"B10_int","2","blue","GO:0043406","positive regulation of MAP kinase activity","BP",20,3,0.00598819513918897,"GOTerms"
"B10_int","2","blue","GO:1901342","regulation of vasculature development","BP",20,3,0.00598819513918897,"GOTerms"
"B10_int","2","blue","GO:0043410","positive regulation of MAPK cascade","BP",39,4,0.00608884561211779,"GOTerms"
"B10_int","2","blue","GO:0050776","regulation of immune response","BP",39,4,0.00608884561211779,"GOTerms"
"B10_int","2","blue","GO:1901362","organic cyclic compound biosynthetic process","BP",458,17,0.00627319210251603,"GOTerms"
"B10_int","2","blue","GO:0051239","regulation of multicellular organismal process","BP",210,10,0.00664646894012808,"GOTerms"
"B10_int","2","blue","GO:0006357","regulation of transcription by RNA polymerase II","BP",278,12,0.00666683042805391,"GOTerms"
"B10_int","2","blue","GO:0051960","regulation of nervous system development","BP",40,4,0.00666685678187074,"GOTerms"
"B10_int","2","blue","GO:0007507","heart development","BP",63,5,0.00666926107398645,"GOTerms"
"B10_int","2","blue","GO:0045597","positive regulation of cell differentiation","BP",89,6,0.00674434545473489,"GOTerms"
"B10_int","2","blue","GO:0006284","base-excision repair","BP",7,2,0.00701226609597706,"GOTerms"
"B10_int","2","blue","GO:0035239","tube morphogenesis","BP",90,6,0.00711481963536881,"GOTerms"
"B10_int","2","blue","GO:0034470","ncRNA processing","BP",41,4,0.00728008045985177,"GOTerms"
"B10_int","2","blue","GO:0051246","regulation of protein metabolic process","BP",247,11,0.00737254904240319,"GOTerms"
"B10_int","2","blue","GO:0034654","nucleobase-containing compound biosynthetic process","BP",429,16,0.007570508798428,"GOTerms"
"B10_int","2","blue","GO:0043085","positive regulation of catalytic activity","BP",121,7,0.00805823303945733,"GOTerms"
"B10_int","2","blue","GO:0051240","positive regulation of multicellular organismal process","BP",121,7,0.00805823303945733,"GOTerms"
"B10_int","2","blue","GO:0006366","transcription by RNA polymerase II","BP",286,12,0.00827278864792712,"GOTerms"
"B10_int","2","blue","GO:0045595","regulation of cell differentiation","BP",153,8,0.00858219206624801,"GOTerms"
"B10_int","2","blue","GO:0045087","innate immune response","BP",43,4,0.00861557702819674,"GOTerms"
"B10_int","2","blue","GO:0198738","cell-cell signaling by wnt","BP",67,5,0.00862456516223554,"GOTerms"
"B10_int","2","blue","GO:0016055","Wnt signaling pathway","BP",67,5,0.00862456516223554,"GOTerms"
"B10_int","2","blue","GO:0048598","embryonic morphogenesis","BP",94,6,0.00874488720660568,"GOTerms"
"B10_int","2","blue","GO:0006955","immune response","BP",94,6,0.00874488720660568,"GOTerms"
"B10_int","2","blue","GO:0016477","cell migration","BP",123,7,0.00878345779869315,"GOTerms"
"B10_int","2","blue","GO:1902533","positive regulation of intracellular signal transduction","BP",68,5,0.00916920892117525,"GOTerms"
"B10_int","2","blue","GO:0043473","pigmentation","BP",8,2,0.00923374282604084,"GOTerms"
"B10_int","2","blue","GO:0010595","positive regulation of endothelial cell migration","BP",8,2,0.00923374282604084,"GOTerms"
"B10_int","2","blue","GO:0014013","regulation of gliogenesis","BP",8,2,0.00923374282604084,"GOTerms"
"B10_int","2","blue","GO:0030335","positive regulation of cell migration","BP",44,4,0.00933948251119755,"GOTerms"
"B10_int","2","blue","GO:0030111","regulation of Wnt signaling pathway","BP",44,4,0.00933948251119755,"GOTerms"
"B10_int","2","blue","GO:0009611","response to wounding","BP",44,4,0.00933948251119755,"GOTerms"
"B10_int","2","blue","GO:0018130","heterocycle biosynthetic process","BP",440,16,0.00951980354882581,"GOTerms"
"B10_int","2","blue","GO:0019438","aromatic compound biosynthetic process","BP",444,16,0.0103204964229737,"GOTerms"
"B10_int","2","blue","GO:0006952","defense response","BP",98,6,0.0106266656697182,"GOTerms"
"B10_int","2","blue","GO:0071310","cellular response to organic substance","BP",192,9,0.0108047966681291,"GOTerms"
"B10_int","2","blue","GO:0001667","ameboidal-type cell migration","BP",46,4,0.0109034635268534,"GOTerms"
"B10_int","2","blue","GO:2000147","positive regulation of cell motility","BP",46,4,0.0109034635268534,"GOTerms"
"B10_int","2","blue","GO:0009790","embryo development","BP",129,7,0.0112468734179411,"GOTerms"
"B10_int","2","blue","GO:0032147","activation of protein kinase activity","BP",25,3,0.0112727998272204,"GOTerms"
"B10_int","2","blue","GO:0030900","forebrain development","BP",25,3,0.0112727998272204,"GOTerms"
"B10_int","2","blue","GO:0051962","positive regulation of nervous system development","BP",25,3,0.0112727998272204,"GOTerms"
"B10_int","2","blue","GO:0045664","regulation of neuron differentiation","BP",25,3,0.0112727998272204,"GOTerms"
"B10_int","2","blue","GO:0048584","positive regulation of response to stimulus","BP",161,8,0.0114656291683668,"GOTerms"
"B10_int","2","blue","GO:0009948","anterior/posterior axis specification","BP",9,2,0.0117249608173249,"GOTerms"
"B10_int","2","blue","GO:0002275","myeloid cell activation involved in immune response","BP",9,2,0.0117249608173249,"GOTerms"
"B10_int","2","blue","GO:0042274","ribosomal small subunit biogenesis","BP",9,2,0.0117249608173249,"GOTerms"
"B10_int","2","blue","GO:0050852","T cell receptor signaling pathway","BP",9,2,0.0117249608173249,"GOTerms"
"B10_int","2","blue","GO:0010605","negative regulation of macromolecule metabolic process","BP",265,11,0.012100396785563,"GOTerms"
"B10_int","2","blue","GO:0061564","axon development","BP",73,5,0.0122504853453918,"GOTerms"
"B10_int","2","blue","GO:0001944","vasculature development","BP",73,5,0.0122504853453918,"GOTerms"
"B10_int","2","blue","GO:0051236","establishment of RNA localization","BP",26,3,0.0125683272823675,"GOTerms"
"B10_int","2","blue","GO:0050657","nucleic acid transport","BP",26,3,0.0125683272823675,"GOTerms"
"B10_int","2","blue","GO:0006403","RNA localization","BP",26,3,0.0125683272823675,"GOTerms"
"B10_int","2","blue","GO:0050658","RNA transport","BP",26,3,0.0125683272823675,"GOTerms"
"B10_int","2","blue","GO:0051272","positive regulation of cellular component movement","BP",48,4,0.0126271188687327,"GOTerms"
"B10_int","2","blue","GO:0040017","positive regulation of locomotion","BP",48,4,0.0126271188687327,"GOTerms"
"B10_int","2","blue","GO:0048870","cell motility","BP",132,7,0.012650692135737,"GOTerms"
"B10_int","2","blue","GO:0032989","cellular component morphogenesis","BP",102,6,0.0127791785330014,"GOTerms"
"B10_int","2","blue","GO:0051172","negative regulation of nitrogen compound metabolic process","BP",232,10,0.0128638759392705,"GOTerms"
"B10_int","2","blue","GO:0006935","chemotaxis","BP",74,5,0.0129414322246909,"GOTerms"
"B10_int","2","blue","GO:0042330","taxis","BP",74,5,0.0129414322246909,"GOTerms"
"B10_int","2","blue","GO:0051674","localization of cell","BP",133,7,0.0131454890669238,"GOTerms"
"B10_int","2","blue","GO:0006396","RNA processing","BP",103,6,0.0133617676479762,"GOTerms"
"B10_int","2","blue","GO:0065009","regulation of molecular function","BP",269,11,0.013410325710503,"GOTerms"
"B10_int","2","blue","GO:0022607","cellular component assembly","BP",307,12,0.0139444447385136,"GOTerms"
"B10_int","2","blue","GO:0007569","cell aging","BP",10,2,0.0144750175306355,"GOTerms"
